Year,District Code,District Name,Neighborhood Code,Age,Immigrants,Emigrants
2015,9,Sant Andreu,63,0-4,51,42
2015,10,Sant Martí,64,0-4,69,75
2015,10,Sant Martí,65,0-4,45,32
2015,10,Sant Martí,66,0-4,30,24
2015,10,Sant Martí,67,0-4,41,20
2015,10,Sant Martí,68,0-4,88,69
2015,10,Sant Martí,69,0-4,61,42
2015,10,Sant Martí,70,0-4,101,83
2015,10,Sant Martí,71,0-4,52,29
2015,10,Sant Martí,72,0-4,41,27
2015,10,Sant Martí,73,0-4,51,55
2015,99,No consta,99,0-4,1,0
2015,1,Ciutat Vella,1,9-May,149,100
2015,1,Ciutat Vella,2,9-May,35,25
2015,1,Ciutat Vella,3,9-May,15,17
2015,1,Ciutat Vella,4,9-May,41,38
2015,2,Eixample,5,9-May,56,39
2015,2,Eixample,6,9-May,62,44
2015,2,Eixample,7,9-May,67,47
2015,2,Eixample,8,9-May,68,38
2015,2,Eixample,9,9-May,75,61
2015,2,Eixample,10,9-May,57,45
2015,3,Sants-Montjuïc,11,9-May,66,59
2015,3,Sants-Montjuïc,12,9-May,5,1
2015,3,Sants-Montjuïc,13,9-May,52,51
2015,3,Sants-Montjuïc,14,9-May,15,22
2015,3,Sants-Montjuïc,15,9-May,34,21
2015,3,Sants-Montjuïc,16,9-May,32,28
2015,3,Sants-Montjuïc,17,9-May,46,41
2015,3,Sants-Montjuïc,18,9-May,76,70
2015,4,Les Corts,19,9-May,62,53
2015,4,Les Corts,20,9-May,34,34
2015,4,Les Corts,21,9-May,62,19
2015,5,Sarrià-Sant Gervasi,22,9-May,14,14
2015,5,Sarrià-Sant Gervasi,23,9-May,70,41
2015,5,Sarrià-Sant Gervasi,24,9-May,47,30
2015,5,Sarrià-Sant Gervasi,25,9-May,51,29
2015,5,Sarrià-Sant Gervasi,26,9-May,101,68
2015,5,Sarrià-Sant Gervasi,27,9-May,49,28
2015,6,Gràcia,28,9-May,20,11
2015,6,Gràcia,29,9-May,16,13
2015,6,Gràcia,30,9-May,7,16
2015,6,Gràcia,31,9-May,76,40
2015,6,Gràcia,32,9-May,45,41
2015,7,Horta-Guinardó,33,9-May,41,23
2015,7,Horta-Guinardó,34,9-May,12,11
2015,7,Horta-Guinardó,35,9-May,47,29
2015,7,Horta-Guinardó,36,9-May,6,8
2015,7,Horta-Guinardó,37,9-May,42,38
2015,7,Horta-Guinardó,38,9-May,9,11
2015,7,Horta-Guinardó,39,9-May,4,13
2015,7,Horta-Guinardó,40,9-May,9,1
2015,7,Horta-Guinardó,41,9-May,6,3
2015,7,Horta-Guinardó,42,9-May,0,1
2015,7,Horta-Guinardó,43,9-May,36,18
2015,8,Nou Barris,44,9-May,34,25
2015,8,Nou Barris,45,9-May,29,27
2015,8,Nou Barris,46,9-May,35,18
2015,8,Nou Barris,47,9-May,1,2
2015,8,Nou Barris,48,9-May,15,13
2015,8,Nou Barris,49,9-May,7,8
2015,8,Nou Barris,50,9-May,38,34
2015,8,Nou Barris,51,9-May,26,20
2015,8,Nou Barris,52,9-May,39,28
2015,8,Nou Barris,53,9-May,16,11
2015,8,Nou Barris,54,9-May,13,5
2015,8,Nou Barris,55,9-May,26,34
2015,8,Nou Barris,56,9-May,4,3
2015,9,Sant Andreu,57,9-May,39,30
2015,9,Sant Andreu,58,9-May,9,12
2015,9,Sant Andreu,59,9-May,23,22
2015,9,Sant Andreu,60,9-May,73,48
2015,9,Sant Andreu,61,9-May,40,22
2015,9,Sant Andreu,62,9-May,14,14
2015,9,Sant Andreu,63,9-May,34,22
2015,10,Sant Martí,64,9-May,45,42
2015,10,Sant Martí,65,9-May,36,29
2015,10,Sant Martí,66,9-May,24,26
2015,10,Sant Martí,67,9-May,18,16
2015,10,Sant Martí,68,9-May,52,44
2015,10,Sant Martí,69,9-May,28,36
2015,10,Sant Martí,70,9-May,71,90
2015,10,Sant Martí,71,9-May,31,19
2015,10,Sant Martí,72,9-May,26,28
2015,10,Sant Martí,73,9-May,60,40
2015,99,No consta,99,9-May,0,0
2015,1,Ciutat Vella,1,14-Oct,94,61
2015,1,Ciutat Vella,2,14-Oct,28,12
2015,1,Ciutat Vella,3,14-Oct,18,10
2015,1,Ciutat Vella,4,14-Oct,33,26
2015,2,Eixample,5,14-Oct,42,17
2015,2,Eixample,6,14-Oct,71,40
2015,2,Eixample,7,14-Oct,60,38
2015,2,Eixample,8,14-Oct,61,19
2015,2,Eixample,9,14-Oct,91,60
2015,2,Eixample,10,14-Oct,47,38
2015,3,Sants-Montjuïc,11,14-Oct,70,51
2015,3,Sants-Montjuïc,12,14-Oct,4,0
2015,3,Sants-Montjuïc,13,14-Oct,70,48
2015,3,Sants-Montjuïc,14,14-Oct,21,6
2015,3,Sants-Montjuïc,15,14-Oct,37,20
2015,3,Sants-Montjuïc,16,14-Oct,33,16
2015,3,Sants-Montjuïc,17,14-Oct,49,25
2015,3,Sants-Montjuïc,18,14-Oct,84,41
2015,4,Les Corts,19,14-Oct,63,36
2015,4,Les Corts,20,14-Oct,39,31
2015,4,Les Corts,21,14-Oct,50,23
2015,5,Sarrià-Sant Gervasi,22,14-Oct,13,7
2015,5,Sarrià-Sant Gervasi,23,14-Oct,87,28
2015,5,Sarrià-Sant Gervasi,24,14-Oct,38,25
2015,5,Sarrià-Sant Gervasi,25,14-Oct,45,24
2015,5,Sarrià-Sant Gervasi,26,14-Oct,104,51
2015,5,Sarrià-Sant Gervasi,27,14-Oct,49,23
2015,6,Gràcia,28,14-Oct,20,12
2015,6,Gràcia,29,14-Oct,15,4
2015,6,Gràcia,30,14-Oct,16,7
2015,6,Gràcia,31,14-Oct,52,31
2015,6,Gràcia,32,14-Oct,32,18
2015,7,Horta-Guinardó,33,14-Oct,29,16
2015,7,Horta-Guinardó,34,14-Oct,8,7
2015,7,Horta-Guinardó,35,14-Oct,59,21
2015,7,Horta-Guinardó,36,14-Oct,11,6
2015,7,Horta-Guinardó,37,14-Oct,30,42
2015,7,Horta-Guinardó,38,14-Oct,16,5
2015,7,Horta-Guinardó,39,14-Oct,8,10
2015,7,Horta-Guinardó,40,14-Oct,4,3
2015,7,Horta-Guinardó,41,14-Oct,9,6
2015,7,Horta-Guinardó,42,14-Oct,0,1
2015,7,Horta-Guinardó,43,14-Oct,44,19
2015,8,Nou Barris,44,14-Oct,41,17
2015,8,Nou Barris,45,14-Oct,27,12
2015,8,Nou Barris,46,14-Oct,28,11
2015,8,Nou Barris,47,14-Oct,4,0
2015,8,Nou Barris,48,14-Oct,18,10
2015,8,Nou Barris,49,14-Oct,9,14
2015,8,Nou Barris,50,14-Oct,38,18
2015,8,Nou Barris,51,14-Oct,20,15
2015,8,Nou Barris,52,14-Oct,45,29
2015,8,Nou Barris,53,14-Oct,16,6
2015,8,Nou Barris,54,14-Oct,5,5
2015,8,Nou Barris,55,14-Oct,28,26
2015,8,Nou Barris,56,14-Oct,4,3
2015,9,Sant Andreu,57,14-Oct,30,13
2015,9,Sant Andreu,58,14-Oct,2,1
2015,9,Sant Andreu,59,14-Oct,20,13
2015,9,Sant Andreu,60,14-Oct,50,44
2015,9,Sant Andreu,61,14-Oct,34,20
2015,9,Sant Andreu,62,14-Oct,19,13
2015,9,Sant Andreu,63,14-Oct,28,17
2015,10,Sant Martí,64,14-Oct,43,34
2015,10,Sant Martí,65,14-Oct,37,17
2015,10,Sant Martí,66,14-Oct,13,15
2015,10,Sant Martí,67,14-Oct,11,14
2015,10,Sant Martí,68,14-Oct,50,23
2015,10,Sant Martí,69,14-Oct,20,19
2015,10,Sant Martí,70,14-Oct,68,60
2015,10,Sant Martí,71,14-Oct,39,12
2015,10,Sant Martí,72,14-Oct,35,12
2015,10,Sant Martí,73,14-Oct,54,36
2015,99,No consta,99,14-Oct,0,0
2015,1,Ciutat Vella,1,15-19,232,92
2015,1,Ciutat Vella,2,15-19,77,25
2015,1,Ciutat Vella,3,15-19,44,13
2015,1,Ciutat Vella,4,15-19,93,38
2015,2,Eixample,5,15-19,66,33
2015,2,Eixample,6,15-19,93,31
2015,2,Eixample,7,15-19,96,35
2015,2,Eixample,8,15-19,109,35
2015,2,Eixample,9,15-19,105,46
2015,2,Eixample,10,15-19,82,37
2015,3,Sants-Montjuïc,11,15-19,125,56
2015,3,Sants-Montjuïc,12,15-19,2,2
2015,3,Sants-Montjuïc,13,15-19,87,28
2015,3,Sants-Montjuïc,14,15-19,32,16
2015,3,Sants-Montjuïc,15,15-19,45,13
2015,3,Sants-Montjuïc,16,15-19,28,23
2015,3,Sants-Montjuïc,17,15-19,59,27
2015,3,Sants-Montjuïc,18,15-19,107,45
2015,4,Les Corts,19,15-19,88,28
2015,4,Les Corts,20,15-19,60,18
2015,4,Les Corts,21,15-19,41,21
2015,5,Sarrià-Sant Gervasi,22,15-19,11,3
2015,5,Sarrià-Sant Gervasi,23,15-19,71,31
2015,5,Sarrià-Sant Gervasi,24,15-19,46,12
2015,5,Sarrià-Sant Gervasi,25,15-19,84,19
2015,5,Sarrià-Sant Gervasi,26,15-19,118,35
2015,5,Sarrià-Sant Gervasi,27,15-19,73,24
2015,6,Gràcia,28,15-19,18,10
2015,6,Gràcia,29,15-19,15,4
2015,6,Gràcia,30,15-19,47,16
2015,6,Gràcia,31,15-19,94,21
2015,6,Gràcia,32,15-19,39,15
2015,7,Horta-Guinardó,33,15-19,40,18
2015,7,Horta-Guinardó,34,15-19,10,10
2015,7,Horta-Guinardó,35,15-19,65,32
2015,7,Horta-Guinardó,36,15-19,9,7
2015,7,Horta-Guinardó,37,15-19,56,40
2015,7,Horta-Guinardó,38,15-19,14,9
2015,7,Horta-Guinardó,39,15-19,12,13
2015,7,Horta-Guinardó,40,15-19,16,5
2015,7,Horta-Guinardó,41,15-19,8,3
2015,7,Horta-Guinardó,42,15-19,0,1
2015,7,Horta-Guinardó,43,15-19,64,23
2015,8,Nou Barris,44,15-19,51,17
2015,8,Nou Barris,45,15-19,46,25
2015,8,Nou Barris,46,15-19,48,20
2015,8,Nou Barris,47,15-19,0,7
2015,8,Nou Barris,48,15-19,17,10
2015,8,Nou Barris,49,15-19,7,4
2015,8,Nou Barris,50,15-19,48,31
2015,8,Nou Barris,51,15-19,31,11
2015,8,Nou Barris,52,15-19,45,29
2015,8,Nou Barris,53,15-19,28,10
2015,8,Nou Barris,54,15-19,16,9
2015,8,Nou Barris,55,15-19,31,26
2015,8,Nou Barris,56,15-19,2,3
2015,9,Sant Andreu,57,15-19,33,17
2015,9,Sant Andreu,58,15-19,3,3
2015,9,Sant Andreu,59,15-19,38,14
2015,9,Sant Andreu,60,15-19,62,39
2015,9,Sant Andreu,61,15-19,48,25
2015,9,Sant Andreu,62,15-19,20,11
2015,9,Sant Andreu,63,15-19,50,19
2015,10,Sant Martí,64,15-19,77,34
2015,10,Sant Martí,65,15-19,34,25
2015,10,Sant Martí,66,15-19,46,12
2015,10,Sant Martí,67,15-19,11,4
2015,10,Sant Martí,68,15-19,44,36
2015,10,Sant Martí,69,15-19,23,17
2015,10,Sant Martí,70,15-19,91,48
2015,10,Sant Martí,71,15-19,41,22
2015,10,Sant Martí,72,15-19,46,27
2015,10,Sant Martí,73,15-19,46,40
2015,99,No consta,99,15-19,0,0
2015,1,Ciutat Vella,1,20-24,752,176
2015,1,Ciutat Vella,2,20-24,423,58
2015,1,Ciutat Vella,3,20-24,234,38
2015,1,Ciutat Vella,4,20-24,388,64
2015,2,Eixample,5,20-24,266,68
2015,2,Eixample,6,20-24,408,102
2015,2,Eixample,7,20-24,400,56
2015,2,Eixample,8,20-24,383,76
2015,2,Eixample,9,20-24,454,128
2015,2,Eixample,10,20-24,272,74
2015,3,Sants-Montjuïc,11,20-24,338,106
2015,3,Sants-Montjuïc,12,20-24,6,4
2015,3,Sants-Montjuïc,13,20-24,126,72
2015,3,Sants-Montjuïc,14,20-24,93,32
2015,3,Sants-Montjuïc,15,20-24,132,36
2015,3,Sants-Montjuïc,16,20-24,98,48
2015,3,Sants-Montjuïc,17,20-24,194,75
2015,3,Sants-Montjuïc,18,20-24,251,123
2015,4,Les Corts,19,20-24,189,65
2015,4,Les Corts,20,20-24,124,48
2015,4,Les Corts,21,20-24,57,12
2015,5,Sarrià-Sant Gervasi,22,20-24,13,3
2015,5,Sarrià-Sant Gervasi,23,20-24,80,36
2015,5,Sarrià-Sant Gervasi,24,20-24,83,16
2015,5,Sarrià-Sant Gervasi,25,20-24,130,45
2015,5,Sarrià-Sant Gervasi,26,20-24,242,61
2015,5,Sarrià-Sant Gervasi,27,20-24,137,42
2015,6,Gràcia,28,20-24,68,14
2015,6,Gràcia,29,20-24,43,11
2015,6,Gràcia,30,20-24,65,23
2015,6,Gràcia,31,20-24,437,86
2015,6,Gràcia,32,20-24,172,48
2015,7,Horta-Guinardó,33,20-24,130,39
2015,7,Horta-Guinardó,34,20-24,42,11
2015,7,Horta-Guinardó,35,20-24,170,66
2015,7,Horta-Guinardó,36,20-24,21,9
2015,7,Horta-Guinardó,37,20-24,129,68
2015,7,Horta-Guinardó,38,20-24,57,29
2015,7,Horta-Guinardó,39,20-24,36,12
2015,7,Horta-Guinardó,40,20-24,22,5
2015,7,Horta-Guinardó,41,20-24,13,8
2015,7,Horta-Guinardó,42,20-24,5,0
2015,7,Horta-Guinardó,43,20-24,89,34
2015,8,Nou Barris,44,20-24,109,50
2015,8,Nou Barris,45,20-24,109,34
2015,8,Nou Barris,46,20-24,76,48
2015,8,Nou Barris,47,20-24,2,5
2015,8,Nou Barris,48,20-24,34,18
2015,8,Nou Barris,49,20-24,7,6
2015,8,Nou Barris,50,20-24,116,51
2015,8,Nou Barris,51,20-24,81,29
2015,8,Nou Barris,52,20-24,118,60
2015,8,Nou Barris,53,20-24,41,26
2015,8,Nou Barris,54,20-24,14,3
2015,8,Nou Barris,55,20-24,82,49
2015,8,Nou Barris,56,20-24,6,4
2015,9,Sant Andreu,57,20-24,88,39
2015,9,Sant Andreu,58,20-24,9,6
2015,9,Sant Andreu,59,20-24,55,22
2015,9,Sant Andreu,60,20-24,148,80
2015,9,Sant Andreu,61,20-24,121,45
2015,9,Sant Andreu,62,20-24,66,30
2015,9,Sant Andreu,63,20-24,97,33
2015,10,Sant Martí,64,20-24,199,78
2015,10,Sant Martí,65,20-24,118,41
2015,10,Sant Martí,66,20-24,161,35
2015,10,Sant Martí,67,20-24,35,11
2015,10,Sant Martí,68,20-24,103,46
2015,10,Sant Martí,69,20-24,51,17
2015,10,Sant Martí,70,20-24,152,101
2015,10,Sant Martí,71,20-24,85,27
2015,10,Sant Martí,72,20-24,99,49
2015,10,Sant Martí,73,20-24,107,58
2015,99,No consta,99,20-24,2,0
2015,1,Ciutat Vella,1,25-29,1242,342
2015,1,Ciutat Vella,2,25-29,580,90
2015,1,Ciutat Vella,3,25-29,414,100
2015,1,Ciutat Vella,4,25-29,684,140
2015,2,Eixample,5,25-29,445,139
2015,2,Eixample,6,25-29,803,220
2015,2,Eixample,7,25-29,705,162
2015,2,Eixample,8,25-29,742,188
2015,2,Eixample,9,25-29,841,238
2015,2,Eixample,10,25-29,520,183
2015,3,Sants-Montjuïc,11,25-29,628,214
2015,3,Sants-Montjuïc,12,25-29,3,3
2015,3,Sants-Montjuïc,13,25-29,212,116
2015,3,Sants-Montjuïc,14,25-29,184,59
2015,3,Sants-Montjuïc,15,25-29,239,79
2015,3,Sants-Montjuïc,16,25-29,167,105
2015,3,Sants-Montjuïc,17,25-29,291,158
2015,3,Sants-Montjuïc,18,25-29,528,230
2015,4,Les Corts,19,25-29,398,206
2015,4,Les Corts,20,25-29,259,113
2015,4,Les Corts,21,25-29,81,42
2015,5,Sarrià-Sant Gervasi,22,25-29,25,14
2015,5,Sarrià-Sant Gervasi,23,25-29,145,68
2015,5,Sarrià-Sant Gervasi,24,25-29,58,36
2015,5,Sarrià-Sant Gervasi,25,25-29,167,92
2015,5,Sarrià-Sant Gervasi,26,25-29,313,133
2015,5,Sarrià-Sant Gervasi,27,25-29,281,86
2015,6,Gràcia,28,25-29,134,58
2015,6,Gràcia,29,25-29,74,24
2015,6,Gràcia,30,25-29,91,39
2015,6,Gràcia,31,25-29,872,227
2015,6,Gràcia,32,25-29,377,104
2015,7,Horta-Guinardó,33,25-29,238,100
2015,7,Horta-Guinardó,34,25-29,93,29
2015,7,Horta-Guinardó,35,25-29,302,127
2015,7,Horta-Guinardó,36,25-29,29,16
2015,7,Horta-Guinardó,37,25-29,192,109
2015,7,Horta-Guinardó,38,25-29,71,43
2015,7,Horta-Guinardó,39,25-29,42,15
2015,7,Horta-Guinardó,40,25-29,38,16
2015,7,Horta-Guinardó,41,25-29,31,9
2015,7,Horta-Guinardó,42,25-29,4,3
2015,7,Horta-Guinardó,43,25-29,143,60
2015,8,Nou Barris,44,25-29,147,88
2015,8,Nou Barris,45,25-29,155,63
2015,8,Nou Barris,46,25-29,120,53
2015,8,Nou Barris,47,25-29,3,6
2015,8,Nou Barris,48,25-29,64,45
2015,8,Nou Barris,49,25-29,22,19
2015,8,Nou Barris,50,25-29,116,63
2015,8,Nou Barris,51,25-29,103,56
2015,8,Nou Barris,52,25-29,175,92
2015,8,Nou Barris,53,25-29,60,36
2015,8,Nou Barris,54,25-29,16,8
2015,8,Nou Barris,55,25-29,82,71
2015,8,Nou Barris,56,25-29,11,7
2015,9,Sant Andreu,57,25-29,100,59
2015,9,Sant Andreu,58,25-29,10,7
2015,9,Sant Andreu,59,25-29,78,29
2015,9,Sant Andreu,60,25-29,281,170
2015,9,Sant Andreu,61,25-29,192,103
2015,9,Sant Andreu,62,25-29,104,46
2015,9,Sant Andreu,63,25-29,168,61
2015,10,Sant Martí,64,25-29,408,150
2015,10,Sant Martí,65,25-29,213,114
2015,10,Sant Martí,66,25-29,158,68
2015,10,Sant Martí,67,25-29,69,21
2015,10,Sant Martí,68,25-29,285,114
2015,10,Sant Martí,69,25-29,81,28
2015,10,Sant Martí,70,25-29,240,156
2015,10,Sant Martí,71,25-29,148,68
2015,10,Sant Martí,72,25-29,167,93
2015,10,Sant Martí,73,25-29,156,102
2015,99,No consta,99,25-29,0,0
2015,1,Ciutat Vella,1,30-34,958,451
2015,1,Ciutat Vella,2,30-34,347,119
2015,1,Ciutat Vella,3,30-34,340,120
2015,1,Ciutat Vella,4,30-34,477,170
2015,2,Eixample,5,30-34,347,168
2015,2,Eixample,6,30-34,585,293
2015,2,Eixample,7,30-34,470,248
2015,2,Eixample,8,30-34,510,237
2015,2,Eixample,9,30-34,604,326
2015,2,Eixample,10,30-34,428,222
2015,3,Sants-Montjuïc,11,30-34,542,294
2015,3,Sants-Montjuïc,12,30-34,16,10
2015,3,Sants-Montjuïc,13,30-34,197,149
2015,3,Sants-Montjuïc,14,30-34,119,88
2015,3,Sants-Montjuïc,15,30-34,229,131
2015,3,Sants-Montjuïc,16,30-34,155,132
2015,3,Sants-Montjuïc,17,30-34,227,173
2015,3,Sants-Montjuïc,18,30-34,432,312
2015,4,Les Corts,19,30-34,325,230
2015,4,Les Corts,20,30-34,222,128
2015,4,Les Corts,21,30-34,71,56
2015,5,Sarrià-Sant Gervasi,22,30-34,29,21
2015,5,Sarrià-Sant Gervasi,23,30-34,115,95
2015,5,Sarrià-Sant Gervasi,24,30-34,65,47
2015,5,Sarrià-Sant Gervasi,25,30-34,155,101
2015,5,Sarrià-Sant Gervasi,26,30-34,325,186
2015,5,Sarrià-Sant Gervasi,27,30-34,259,154
2015,6,Gràcia,28,30-34,116,65
2015,6,Gràcia,29,30-34,52,28
2015,6,Gràcia,30,30-34,92,63
2015,6,Gràcia,31,30-34,729,324
2015,6,Gràcia,32,30-34,317,155
2015,7,Horta-Guinardó,33,30-34,216,126
2015,7,Horta-Guinardó,34,30-34,53,45
2015,7,Horta-Guinardó,35,30-34,301,165
2015,7,Horta-Guinardó,36,30-34,36,30
2015,7,Horta-Guinardó,37,30-34,181,130
2015,7,Horta-Guinardó,38,30-34,68,45
2015,7,Horta-Guinardó,39,30-34,47,31
2015,7,Horta-Guinardó,40,30-34,17,17
2015,7,Horta-Guinardó,41,30-34,22,12
2015,7,Horta-Guinardó,42,30-34,6,2
2015,7,Horta-Guinardó,43,30-34,122,101
2015,8,Nou Barris,44,30-34,135,92
2015,8,Nou Barris,45,30-34,134,70
2015,8,Nou Barris,46,30-34,99,55
2015,8,Nou Barris,47,30-34,3,8
2015,8,Nou Barris,48,30-34,54,54
2015,8,Nou Barris,49,30-34,15,22
2015,8,Nou Barris,50,30-34,126,79
2015,8,Nou Barris,51,30-34,70,59
2015,8,Nou Barris,52,30-34,142,110
2015,8,Nou Barris,53,30-34,48,41
2015,8,Nou Barris,54,30-34,11,14
2015,8,Nou Barris,55,30-34,81,75
2015,8,Nou Barris,56,30-34,5,5
2015,9,Sant Andreu,57,30-34,107,78
2015,9,Sant Andreu,58,30-34,15,14
2015,9,Sant Andreu,59,30-34,70,61
2015,9,Sant Andreu,60,30-34,270,202
2015,9,Sant Andreu,61,30-34,182,103
2015,9,Sant Andreu,62,30-34,88,65
2015,9,Sant Andreu,63,30-34,126,96
2015,10,Sant Martí,64,30-34,347,205
2015,10,Sant Martí,65,30-34,226,134
2015,10,Sant Martí,66,30-34,147,81
2015,10,Sant Martí,67,30-34,71,42
2015,10,Sant Martí,68,30-34,310,141
2015,10,Sant Martí,69,30-34,98,60
2015,10,Sant Martí,70,30-34,213,147
2015,10,Sant Martí,71,30-34,142,100
2015,10,Sant Martí,72,30-34,129,95
2015,10,Sant Martí,73,30-34,142,104
2015,99,No consta,99,30-34,1,0
2015,1,Ciutat Vella,1,35-39,593,348
2015,1,Ciutat Vella,2,35-39,227,123
2015,1,Ciutat Vella,3,35-39,160,96
2015,1,Ciutat Vella,4,35-39,300,185
2015,2,Eixample,5,35-39,219,127
2015,2,Eixample,6,35-39,380,278
2015,2,Eixample,7,35-39,316,210
2015,2,Eixample,8,35-39,277,195
2015,2,Eixample,9,35-39,381,295
2015,2,Eixample,10,35-39,290,207
2015,3,Sants-Montjuïc,11,35-39,388,315
2015,3,Sants-Montjuïc,12,35-39,6,5
2015,3,Sants-Montjuïc,13,35-39,171,143
2015,3,Sants-Montjuïc,14,35-39,83,62
2015,3,Sants-Montjuïc,15,35-39,133,109
2015,3,Sants-Montjuïc,16,35-39,129,115
2015,3,Sants-Montjuïc,17,35-39,172,161
2015,3,Sants-Montjuïc,18,35-39,307,247
2015,4,Les Corts,19,35-39,263,188
2015,4,Les Corts,20,35-39,142,115
2015,4,Les Corts,21,35-39,72,49
2015,5,Sarrià-Sant Gervasi,22,35-39,27,19
2015,5,Sarrià-Sant Gervasi,23,35-39,117,71
2015,5,Sarrià-Sant Gervasi,24,35-39,74,43
2015,5,Sarrià-Sant Gervasi,25,35-39,117,73
2015,5,Sarrià-Sant Gervasi,26,35-39,218,164
2015,5,Sarrià-Sant Gervasi,27,35-39,165,120
2015,6,Gràcia,28,35-39,81,59
2015,6,Gràcia,29,35-39,41,46
2015,6,Gràcia,30,35-39,62,50
2015,6,Gràcia,31,35-39,404,293
2015,6,Gràcia,32,35-39,214,155
2015,7,Horta-Guinardó,33,35-39,120,92
2015,7,Horta-Guinardó,34,35-39,46,27
2015,7,Horta-Guinardó,35,35-39,189,142
2015,7,Horta-Guinardó,36,35-39,29,28
2015,7,Horta-Guinardó,37,35-39,133,125
2015,7,Horta-Guinardó,38,35-39,43,43
2015,7,Horta-Guinardó,39,35-39,30,31
2015,7,Horta-Guinardó,40,35-39,28,14
2015,7,Horta-Guinardó,41,35-39,18,11
2015,7,Horta-Guinardó,42,35-39,2,2
2015,7,Horta-Guinardó,43,35-39,126,75
2015,8,Nou Barris,44,35-39,105,84
2015,8,Nou Barris,45,35-39,116,73
2015,8,Nou Barris,46,35-39,92,59
2015,8,Nou Barris,47,35-39,8,5
2015,8,Nou Barris,48,35-39,43,45
2015,8,Nou Barris,49,35-39,20,18
2015,8,Nou Barris,50,35-39,103,79
2015,8,Nou Barris,51,35-39,83,56
2015,8,Nou Barris,52,35-39,128,100
2015,8,Nou Barris,53,35-39,46,32
2015,8,Nou Barris,54,35-39,15,13
2015,8,Nou Barris,55,35-39,85,69
2015,8,Nou Barris,56,35-39,9,12
2015,9,Sant Andreu,57,35-39,90,83
2015,9,Sant Andreu,58,35-39,12,14
2015,9,Sant Andreu,59,35-39,63,63
2015,9,Sant Andreu,60,35-39,239,196
2015,9,Sant Andreu,61,35-39,149,126
2015,9,Sant Andreu,62,35-39,61,42
2015,9,Sant Andreu,63,35-39,96,82
2015,10,Sant Martí,64,35-39,218,206
2015,10,Sant Martí,65,35-39,157,118
2015,10,Sant Martí,66,35-39,105,73
2015,10,Sant Martí,67,35-39,66,31
2015,10,Sant Martí,68,35-39,228,144
2015,10,Sant Martí,69,35-39,99,65
2015,10,Sant Martí,70,35-39,224,166
2015,10,Sant Martí,71,35-39,120,76
2015,10,Sant Martí,72,35-39,98,72
2015,10,Sant Martí,73,35-39,118,96
2015,99,No consta,99,35-39,1,0
2015,1,Ciutat Vella,1,40-44,396,273
2015,1,Ciutat Vella,2,40-44,147,92
2015,1,Ciutat Vella,3,40-44,115,80
2015,1,Ciutat Vella,4,40-44,158,105
2015,2,Eixample,5,40-44,166,117
2015,2,Eixample,6,40-44,220,160
2015,2,Eixample,7,40-44,191,146
2015,2,Eixample,8,40-44,200,135
2015,2,Eixample,9,40-44,224,175
2015,2,Eixample,10,40-44,175,133
2015,3,Sants-Montjuïc,11,40-44,207,194
2015,3,Sants-Montjuïc,12,40-44,1,2
2015,3,Sants-Montjuïc,13,40-44,121,95
2015,3,Sants-Montjuïc,14,40-44,46,32
2015,3,Sants-Montjuïc,15,40-44,90,76
2015,3,Sants-Montjuïc,16,40-44,61,59
2015,3,Sants-Montjuïc,17,40-44,99,104
2015,3,Sants-Montjuïc,18,40-44,190,166
2015,4,Les Corts,19,40-44,163,136
2015,4,Les Corts,20,40-44,110,75
2015,4,Les Corts,21,40-44,78,39
2015,5,Sarrià-Sant Gervasi,22,40-44,23,24
2015,5,Sarrià-Sant Gervasi,23,40-44,132,92
2015,5,Sarrià-Sant Gervasi,24,40-44,57,45
2015,5,Sarrià-Sant Gervasi,25,40-44,105,64
2015,5,Sarrià-Sant Gervasi,26,40-44,180,123
2015,5,Sarrià-Sant Gervasi,27,40-44,92,59
2015,6,Gràcia,28,40-44,52,43
2015,6,Gràcia,29,40-44,26,32
2015,6,Gràcia,30,40-44,32,41
2015,6,Gràcia,31,40-44,234,178
2015,6,Gràcia,32,40-44,102,99
2015,7,Horta-Guinardó,33,40-44,85,73
2015,7,Horta-Guinardó,34,40-44,25,26
2015,7,Horta-Guinardó,35,40-44,137,104
2015,7,Horta-Guinardó,36,40-44,26,19
2015,7,Horta-Guinardó,37,40-44,87,75
2015,7,Horta-Guinardó,38,40-44,29,38
2015,7,Horta-Guinardó,39,40-44,13,24
2015,7,Horta-Guinardó,40,40-44,16,8
2015,7,Horta-Guinardó,41,40-44,20,9
2015,7,Horta-Guinardó,42,40-44,4,1
2015,7,Horta-Guinardó,43,40-44,76,69
2015,8,Nou Barris,44,40-44,98,68
2015,8,Nou Barris,45,40-44,120,78
2015,8,Nou Barris,46,40-44,70,51
2015,8,Nou Barris,47,40-44,7,5
2015,8,Nou Barris,48,40-44,54,38
2015,8,Nou Barris,49,40-44,20,11
2015,8,Nou Barris,50,40-44,60,53
2015,8,Nou Barris,51,40-44,45,48
2015,8,Nou Barris,52,40-44,76,82
2015,8,Nou Barris,53,40-44,37,28
2015,8,Nou Barris,54,40-44,10,13
2015,8,Nou Barris,55,40-44,42,56
2015,8,Nou Barris,56,40-44,4,0
2015,9,Sant Andreu,57,40-44,62,48
2015,9,Sant Andreu,58,40-44,10,12
2015,9,Sant Andreu,59,40-44,67,49
